Date,Stop,In (Sum),Out (Sum),Load max,APC Stops
2023-08-16T19:00:00-05:00,"Anthony at Rural King (North Side),2",4,1,11,21
2023-08-17T19:00:00-05:00,"Anthony at Rural King (North Side),2",0,0,9,21
2023-08-12T19:00:00-05:00,"Anthony at Rural King (South Side),3",0,3,15,18
2023-08-13T19:00:00-05:00,"Anthony at Rural King (South Side),3",0,2,17,21
2023-08-14T19:00:00-05:00,"Anthony at Rural King (South Side),3",1,3,11,22
2023-08-15T19:00:00-05:00,"Anthony at Rural King (South Side),3",2,4,26,22
2023-08-16T19:00:00-05:00,"Anthony at Rural King (South Side),3",0,1,16,22
2023-08-17T19:00:00-05:00,"Anthony at Rural King (South Side),3",2,4,17,21
2023-08-12T19:00:00-05:00,"Anthony at Woodspring Suites (North),2",8,11,15,18
2023-08-13T19:00:00-05:00,"Anthony at Woodspring Suites (North),2",12,3,9,20
2023-08-14T19:00:00-05:00,"Anthony at Woodspring Suites (North),2",31,8,14,21
2023-08-15T19:00:00-05:00,"Anthony at Woodspring Suites (North),2",27,2,10,21
2023-08-16T19:00:00-05:00,"Anthony at Woodspring Suites (North),2",27,5,11,21
2023-08-12T19:00:00-05:00,"Anthony at Woodspring Suites (South),1",8,3,15,18
2023-08-13T19:00:00-05:00,"Anthony at Woodspring Suites (South),1",2,9,17,21
2023-08-14T19:00:00-05:00,"Anthony at Woodspring Suites (South),1",4,20,12,22
2023-08-15T19:00:00-05:00,"Anthony at Woodspring Suites (South),1",2,12,26,22
2023-08-16T19:00:00-05:00,"Anthony at Woodspring Suites (South),1",1,10,16,22
2023-08-12T19:00:00-05:00,"Anthony Dr. at Goodwill (NE Corner),1",2,2,13,18
2023-08-13T19:00:00-05:00,"Anthony Dr. at Goodwill (NE Corner),1",3,0,9,20
2023-08-14T19:00:00-05:00,"Anthony Dr. at Goodwill (NE Corner),1",3,1,10,21
2023-08-15T19:00:00-05:00,"Anthony Dr. at Goodwill (NE Corner),1",9,3,10,21
2023-08-16T19:00:00-05:00,"Anthony Dr. at Goodwill (NE Corner),1",1,3,10,21
2023-08-17T19:00:00-05:00,"Anthony Dr. at Goodwill (NE Corner),1",9,1,9,21
2023-08-12T19:00:00-05:00,"Anthony Dr. at Goodwill (SE),2",1,8,15,18
2023-08-13T19:00:00-05:00,"Anthony Dr. at Goodwill (SE),2",2,17,12,21
2023-08-14T19:00:00-05:00,"Anthony Dr. at Goodwill (SE),2",3,12,11,22
2023-08-15T19:00:00-05:00,"Anthony Dr. at Goodwill (SE),2",0,18,20,22
2023-08-16T19:00:00-05:00,"Anthony Dr. at Goodwill (SE),2",3,8,16,22
2023-08-17T19:00:00-05:00,"Anthony Dr. at Goodwill (SE),2",3,17,17,21
2023-08-12T19:00:00-05:00,"ARC (North Side),2",48,63,15,57
2023-08-13T19:00:00-05:00,"ARC (North Side),2",119,146,26,133
2023-08-14T19:00:00-05:00,"ARC (North Side),2",20,40,16,113
2023-08-15T19:00:00-05:00,"ARC (North Side),2",44,44,29,116
2023-08-16T19:00:00-05:00,"ARC (North Side),2",204,216,100,110
2023-08-17T19:00:00-05:00,"ARC (North Side),2",260,575,77,96
2023-08-13T19:00:00-05:00,"ARC (South Side),1",32,11,23,31
2023-08-14T19:00:00-05:00,"ARC (South Side),1",0,0,17,3
2023-08-15T19:00:00-05:00,"ARC (South Side),1",0,0,12,2
2023-08-16T19:00:00-05:00,"ARC (South Side),1",0,0,7,2
2023-08-17T19:00:00-05:00,"ARC (South Side),1",447,213,64,81
2023-08-12T19:00:00-05:00,"Armory & Wright (NE Far Side),5",33,26,22,67
2023-08-13T19:00:00-05:00,"Armory & Wright (NE Far Side),5",106,165,21,242
2023-08-14T19:00:00-05:00,"Armory & Wright (NE Far Side),5",159,158,21,248
2023-08-15T19:00:00-05:00,"Armory & Wright (NE Far Side),5",194,228,52,242
2023-08-16T19:00:00-05:00,"Armory & Wright (NE Far Side),5",192,292,125,241
2023-08-12T19:00:00-05:00,"Ashton Woods (East Side),2",2,1,10,14
2023-08-13T19:00:00-05:00,"Ashton Woods (East Side),2",5,4,8,22
2023-08-14T19:00:00-05:00,"Ashton Woods (East Side),2",7,3,7,22
2023-08-15T19:00:00-05:00,"Ashton Woods (East Side),2",4,10,7,21
2023-08-16T19:00:00-05:00,"Ashton Woods (East Side),2",2,0,12,23
2023-08-17T19:00:00-05:00,"Ashton Woods (East Side),2",3,0,7,21
2023-08-12T19:00:00-05:00,"Ashton Woods (West Side),1",0,1,14,15
2023-08-13T19:00:00-05:00,"Ashton Woods (West Side),1",1,5,7,20
2023-08-14T19:00:00-05:00,"Ashton Woods (West Side),1",2,11,7,21
2023-08-15T19:00:00-05:00,"Ashton Woods (West Side),1",3,7,11,19
2023-08-16T19:00:00-05:00,"Ashton Woods (West Side),1",3,17,10,19
2023-08-17T19:00:00-05:00,"Ashton Woods (West Side),1",2,11,7,20
2023-08-13T19:00:00-05:00,"Balboa & Prospect (NE Corner),1",0,1,5,12
2023-08-14T19:00:00-05:00,"Balboa & Prospect (NE Corner),1",1,1,6,13
2023-08-15T19:00:00-05:00,"Balboa & Prospect (NE Corner),1",0,1,7,12
2023-08-16T19:00:00-05:00,"Balboa & Prospect (NE Corner),1",0,0,7,12
2023-08-17T19:00:00-05:00,"Balboa & Prospect (NE Corner),1",0,0,5,13
2023-08-13T19:00:00-05:00,"Balboa & Prospect (SE Far Side),6",2,0,2,12
2023-08-14T19:00:00-05:00,"Balboa & Prospect (SE Far Side),6",1,0,7,12
2023-08-15T19:00:00-05:00,"Balboa & Prospect (SE Far Side),6",0,0,6,11
2023-08-16T19:00:00-05:00,"Balboa & Prospect (SE Far Side),6",0,0,6,12
2023-08-17T19:00:00-05:00,"Balboa & Prospect (SE Far Side),6",1,0,7,12
2023-08-13T19:00:00-05:00,"Bardeen & Toalson (SE Corner),2",0,0,1,1
2023-08-14T19:00:00-05:00,"Bardeen & Toalson (SE Corner),2",0,2,4,1
2023-08-15T19:00:00-05:00,"Bardeen & Toalson (SE Corner),2",0,2,3,1
2023-08-16T19:00:00-05:00,"Bardeen & Toalson (SE Corner),2",0,2,3,1
2023-08-13T19:00:00-05:00,"Bardeen & Toalson (SW Corner),3",2,0,4,10
2023-08-14T19:00:00-05:00,"Bardeen & Toalson (SW Corner),3",5,2,14,12
2023-08-15T19:00:00-05:00,"Bardeen & Toalson (SW Corner),3",9,0,13,11
2023-08-16T19:00:00-05:00,"Bardeen & Toalson (SW Corner),3",6,0,13,11
2023-08-17T19:00:00-05:00,"Bardeen & Toalson (SW Corner),3",4,1,15,13
2023-08-13T19:00:00-05:00,"Barnes & Noble Books (East Side),2",0,0,4,2
2023-08-14T19:00:00-05:00,"Barnes & Noble Books (East Side),2",0,0,21,2
2023-08-15T19:00:00-05:00,"Barnes & Noble Books (East Side),2",0,0,22,2
2023-08-16T19:00:00-05:00,"Barnes & Noble Books (East Side),2",0,0,16,2
2023-08-17T19:00:00-05:00,"Barnes & Noble Books (East Side),2",0,0,35,2
2023-08-13T19:00:00-05:00,"Barnes & Noble Books (NW),4",0,0,4,3
2023-08-14T19:00:00-05:00,"Barnes & Noble Books (NW),4",0,0,26,3
2023-08-15T19:00:00-05:00,"Barnes & Noble Books (NW),4",0,0,35,3
2023-08-16T19:00:00-05:00,"Barnes & Noble Books (NW),4",0,0,34,3
2023-08-17T19:00:00-05:00,"Barnes & Noble Books (NW),4",0,0,32,3
2023-08-12T19:00:00-05:00,"Baytowne & Boardwalk (SE Corner),2",3,18,14,18
2023-08-13T19:00:00-05:00,"Baytowne & Boardwalk (SE Corner),2",1,10,11,23
2023-08-14T19:00:00-05:00,"Baytowne & Boardwalk (SE Corner),2",2,10,11,24
2023-08-15T19:00:00-05:00,"Baytowne & Boardwalk (SE Corner),2",7,7,22,24
2023-08-16T19:00:00-05:00,"Baytowne & Boardwalk (SE Corner),2",3,3,16,24
2023-08-17T19:00:00-05:00,"Baytowne & Boardwalk (SE Corner),2",1,3,16,22
2023-08-12T19:00:00-05:00,"Baytowne & Boardwalk (West Side),4",0,0,13,18
2023-08-13T19:00:00-05:00,"Baytowne & Boardwalk (West Side),4",5,0,8,20
2023-08-14T19:00:00-05:00,"Baytowne & Boardwalk (West Side),4",3,0,10,21
2023-08-15T19:00:00-05:00,"Baytowne & Boardwalk (West Side),4",4,2,10,21
2023-08-16T19:00:00-05:00,"Baytowne & Boardwalk (West Side),4",3,5,10,21
2023-08-17T19:00:00-05:00,"Baytowne & Boardwalk (West Side),4",3,1,8,21
2023-08-12T19:00:00-05:00,"Beech & Romine (NW Corner),4",1,0,17,15
2023-08-13T19:00:00-05:00,"Beech & Romine (NW Corner),4",2,4,12,34
2023-08-14T19:00:00-05:00,"Beech & Romine (NW Corner),4",1,3,17,34
2023-08-15T19:00:00-05:00,"Beech & Romine (NW Corner),4",0,1,10,34
2023-08-16T19:00:00-05:00,"Beech & Romine (NW Corner),4",5,6,13,29
2023-08-17T19:00:00-05:00,"Beech & Romine (NW Corner),4",6,1,19,35
2023-08-15T19:00:00-05:00,"Beech & Romine (SE Corner),2",0,1,4,2
2023-08-16T19:00:00-05:00,"Beech & Romine (SE Corner),2",0,3,18,1
2023-08-17T19:00:00-05:00,"Beech & Romine (SE Corner),2",0,8,11,2
2023-08-12T19:00:00-05:00,"Beech & Romine (SW Corner),3",2,1,19,16
2023-08-13T19:00:00-05:00,"Beech & Romine (SW Corner),3",3,0,9,31
2023-08-14T19:00:00-05:00,"Beech & Romine (SW Corner),3",3,1,15,31
2023-08-15T19:00:00-05:00,"Beech & Romine (SW Corner),3",1,0,10,31
2023-08-16T19:00:00-05:00,"Beech & Romine (SW Corner),3",2,1,10,25
2023-08-17T19:00:00-05:00,"Beech & Romine (SW Corner),3",2,3,18,31
2023-08-13T19:00:00-05:00,"Bentbrook & Bentbrook Ct (NE Corner),1",0,0,4,1
2023-08-14T19:00:00-05:00,"Bentbrook & Bentbrook Ct (NE Corner),1",0,0,7,1
2023-08-15T19:00:00-05:00,"Bentbrook & Bentbrook Ct (NE Corner),1",0,0,9,1
2023-08-16T19:00:00-05:00,"Bentbrook & Bentbrook Ct (NE Corner),1",0,0,9,1
2023-08-17T19:00:00-05:00,"Bentbrook & Bentbrook Ct (NE Corner),1",0,0,5,1
2023-08-13T19:00:00-05:00,"Bentbrook & Cobblefield (NW Corner),4",0,0,4,2
2023-08-14T19:00:00-05:00,"Bentbrook & Cobblefield (NW Corner),4",1,0,7,2
2023-08-15T19:00:00-05:00,"Bentbrook & Cobblefield (NW Corner),4",4,1,9,2
2023-08-16T19:00:00-05:00,"Bentbrook & Cobblefield (NW Corner),4",4,2,9,2
2023-08-17T19:00:00-05:00,"Bentbrook & Cobblefield (NW Corner),4",1,0,5,2
2023-08-13T19:00:00-05:00,"Bentbrook & Golf Creek (East Side),2",0,0,0,1
2023-08-14T19:00:00-05:00,"Bentbrook & Golf Creek (East Side),2",0,0,2,1
2023-08-15T19:00:00-05:00,"Bentbrook & Golf Creek (East Side),2",0,0,3,1
2023-08-16T19:00:00-05:00,"Bentbrook & Golf Creek (East Side),2",0,0,2,1
2023-08-13T19:00:00-05:00,"Bentbrook & Golf Creek (NW Corner),4",0,0,6,4
2023-08-14T19:00:00-05:00,"Bentbrook & Golf Creek (NW Corner),4",0,1,9,5
2023-08-15T19:00:00-05:00,"Bentbrook & Golf Creek (NW Corner),4",0,0,9,4
2023-08-16T19:00:00-05:00,"Bentbrook & Golf Creek (NW Corner),4",0,1,10,5
2023-08-17T19:00:00-05:00,"Bentbrook & Golf Creek (NW Corner),4",0,0,12,4
2023-08-13T19:00:00-05:00,"Bentbrook & Pinecrest (NW Corner),4",0,0,4,1
2023-08-14T19:00:00-05:00,"Bentbrook & Pinecrest (NW Corner),4",0,0,7,1
2023-08-15T19:00:00-05:00,"Bentbrook & Pinecrest (NW Corner),4",0,0,9,1
2023-08-16T19:00:00-05:00,"Bentbrook & Pinecrest (NW Corner),4",0,0,9,1
2023-08-17T19:00:00-05:00,"Bentbrook & Pinecrest (NW Corner),4",0,0,5,1
2023-08-13T19:00:00-05:00,"Bentbrook & Riverknoll (NE Corner),1",0,0,4,2
2023-08-14T19:00:00-05:00,"Bentbrook & Riverknoll (NE Corner),1",0,0,7,2
2023-08-15T19:00:00-05:00,"Bentbrook & Riverknoll (NE Corner),1",0,0,9,2
2023-08-16T19:00:00-05:00,"Bentbrook & Riverknoll (NE Corner),1",0,0,9,2
2023-08-17T19:00:00-05:00,"Bentbrook & Riverknoll (NE Corner),1",0,0,5,2
2023-08-13T19:00:00-05:00,"Bentbrook & Staley (NE Corner),1",2,8,4,4
2023-08-14T19:00:00-05:00,"Bentbrook & Staley (NE Corner),1",0,1,8,5
2023-08-15T19:00:00-05:00,"Bentbrook & Staley (NE Corner),1",0,1,9,4
2023-08-16T19:00:00-05:00,"Bentbrook & Staley (NE Corner),1",0,1,10,5
2023-08-17T19:00:00-05:00,"Bentbrook & Staley (NE Corner),1",0,0,12,4
2023-08-13T19:00:00-05:00,"Bentbrook & Staley (SE Far Side),6",0,0,0,1
2023-08-14T19:00:00-05:00,"Bentbrook & Staley (SE Far Side),6",0,0,2,1
2023-08-15T19:00:00-05:00,"Bentbrook & Staley (SE Far Side),6",0,0,3,1
2023-08-16T19:00:00-05:00,"Bentbrook & Staley (SE Far Side),6",0,0,2,1
2023-08-13T19:00:00-05:00,"Beslin & Goodwin (SW Corner),3",0,0,0,1
2023-08-14T19:00:00-05:00,"Beslin & Goodwin (SW Corner),3",0,0,0,2
2023-08-15T19:00:00-05:00,"Beslin & Goodwin (SW Corner),3",1,0,2,2
2023-08-16T19:00:00-05:00,"Beslin & Goodwin (SW Corner),3",14,0,21,3
2023-08-12T19:00:00-05:00,"Bloomington & Alabama (SW Corner),3",1,0,10,15
2023-08-13T19:00:00-05:00,"Bloomington & Alabama (SW Corner),3",0,0,9,6
2023-08-14T19:00:00-05:00,"Bloomington & Alabama (SW Corner),3",0,3,7,6
2023-08-15T19:00:00-05:00,"Bloomington & Alabama (SW Corner),3",0,1,15,6
2023-08-16T19:00:00-05:00,"Bloomington & Alabama (SW Corner),3",1,0,8,6
2023-08-17T19:00:00-05:00,"Bloomington & Alabama (SW Corner),3",0,0,8,6
2023-08-12T19:00:00-05:00,"Bloomington & Hagan (North Side),1",0,0,11,16
2023-08-13T19:00:00-05:00,"Bloomington & Hagan (North Side),1",0,0,8,5
2023-08-14T19:00:00-05:00,"Bloomington & Hagan (North Side),1",0,2,11,5
2023-08-15T19:00:00-05:00,"Bloomington & Hagan (North Side),1",0,0,12,5
2023-08-16T19:00:00-05:00,"Bloomington & Hagan (North Side),1",0,0,10,5
2023-08-17T19:00:00-05:00,"Bloomington & Hagan (North Side),1",0,0,7,5
2023-08-12T19:00:00-05:00,"Bloomington & Hagan (SE Corner),2",0,0,15,18
2023-08-12T19:00:00-05:00,"Bloomington & Hagan (SW Corner),3",0,0,11,33
2023-08-13T19:00:00-05:00,"Bloomington & Hagan (SW Corner),3",0,1,18,28
2023-08-14T19:00:00-05:00,"Bloomington & Hagan (SW Corner),3",0,0,40,28
2023-08-15T19:00:00-05:00,"Bloomington & Hagan (SW Corner),3",4,0,35,28
2023-08-16T19:00:00-05:00,"Bloomington & Hagan (SW Corner),3",0,0,31,28
2023-08-17T19:00:00-05:00,"Bloomington & Hagan (SW Corner),3",0,0,38,28
2023-08-12T19:00:00-05:00,"Bloomington & Highland (North Side),1",0,1,15,18
2023-08-13T19:00:00-05:00,"Bloomington & Highland (North Side),1",2,9,15,20
2023-08-14T19:00:00-05:00,"Bloomington & Highland (North Side),1",0,11,14,20
2023-08-15T19:00:00-05:00,"Bloomington & Highland (North Side),1",2,9,31,20
2023-08-16T19:00:00-05:00,"Bloomington & Highland (North Side),1",1,4,19,20
2023-08-17T19:00:00-05:00,"Bloomington & Highland (North Side),1",3,17,18,20
2023-08-12T19:00:00-05:00,"Bloomington & Highland (SW Corner),3",4,1,14,18
2023-08-13T19:00:00-05:00,"Bloomington & Highland (SW Corner),3",1,1,17,22
2023-08-14T19:00:00-05:00,"Bloomington & Highland (SW Corner),3",2,2,39,22
2023-08-15T19:00:00-05:00,"Bloomington & Highland (SW Corner),3",3,8,35,22
2023-08-16T19:00:00-05:00,"Bloomington & Highland (SW Corner),3",2,1,30,22
2023-08-17T19:00:00-05:00,"Bloomington & Highland (SW Corner),3",2,5,37,22
2023-08-13T19:00:00-05:00,"Bloomington & McKinley (NE Corner),1",0,0,0,1
2023-08-14T19:00:00-05:00,"Bloomington & McKinley (NE Corner),1",0,0,2,1
2023-08-15T19:00:00-05:00,"Bloomington & McKinley (NE Corner),1",0,0,10,1
2023-08-16T19:00:00-05:00,"Bloomington & McKinley (NE Corner),1",0,0,0,1
2023-08-17T19:00:00-05:00,"Bloomington & McKinley (NE Corner),1",0,0,0,1
2023-08-12T19:00:00-05:00,"Bloomington & McKinley (SE Corner),2",1,0,15,18
2023-08-13T19:00:00-05:00,"Bloomington & McKinley (SE Corner),2",0,3,17,22
2023-08-14T19:00:00-05:00,"Bloomington & McKinley (SE Corner),2",3,1,39,22
2023-08-15T19:00:00-05:00,"Bloomington & McKinley (SE Corner),2",3,0,37,22
2023-08-16T19:00:00-05:00,"Bloomington & McKinley (SE Corner),2",4,1,30,22
2023-08-17T19:00:00-05:00,"Bloomington & McKinley (SE Corner),2",4,2,37,22
2023-08-12T19:00:00-05:00,"Bloomington & McKinley (SW Far Side),7",0,1,15,18
2023-08-13T19:00:00-05:00,"Bloomington & McKinley (SW Far Side),7",3,1,15,22
2023-08-14T19:00:00-05:00,"Bloomington & McKinley (SW Far Side),7",5,4,30,23
2023-08-15T19:00:00-05:00,"Bloomington & McKinley (SW Far Side),7",2,2,39,23
2023-08-16T19:00:00-05:00,"Bloomington & McKinley (SW Far Side),7",0,0,36,23
2023-08-17T19:00:00-05:00,"Bloomington & McKinley (SW Far Side),7",5,0,41,22
2023-08-12T19:00:00-05:00,"Bloomington & Prospect (Home Depot Side),1",24,21,15,34
2023-08-13T19:00:00-05:00,"Bloomington & Prospect (Home Depot Side),1",8,27,15,27
2023-08-14T19:00:00-05:00,"Bloomington & Prospect (Home Depot Side),1",8,33,32,28
2023-08-15T19:00:00-05:00,"Bloomington & Prospect (Home Depot Side),1",7,17,39,28
2023-08-16T19:00:00-05:00,"Bloomington & Prospect (Home Depot Side),1",5,30,37,28
2023-08-13T19:00:00-05:00,"Bloomington & Prospect (NW Corner),4",0,0,0,1
2023-08-14T19:00:00-05:00,"Bloomington & Prospect (NW Corner),4",0,0,2,1
2023-08-15T19:00:00-05:00,"Bloomington & Prospect (NW Corner),4",0,0,10,1
2023-08-16T19:00:00-05:00,"Bloomington & Prospect (NW Corner),4",0,0,0,1
2023-08-17T19:00:00-05:00,"Bloomington & Prospect (NW Corner),4",0,0,0,1
2023-08-12T19:00:00-05:00,"Bloomington & Sunset (NE Corner),1",0,3,11,16
2023-08-13T19:00:00-05:00,"Bloomington & Sunset (NE Corner),1",1,3,8,5
2023-08-14T19:00:00-05:00,"Bloomington & Sunset (NE Corner),1",0,1,11,5
2023-08-15T19:00:00-05:00,"Bloomington & Sunset (NE Corner),1",0,1,12,5
2023-08-16T19:00:00-05:00,"Bloomington & Sunset (NE Corner),1",0,1,10,5
2023-08-17T19:00:00-05:00,"Bloomington & Sunset (NE Corner),1",0,4,7,5
2023-08-12T19:00:00-05:00,"Bloomington & Willis (North Side),1",3,9,15,18
2023-08-13T19:00:00-05:00,"Bloomington & Willis (North Side),1",5,3,15,22
2023-08-14T19:00:00-05:00,"Bloomington & Willis (North Side),1",3,9,30,23
2023-08-15T19:00:00-05:00,"Bloomington & Willis (North Side),1",5,2,39,23
2023-08-16T19:00:00-05:00,"Bloomington & Willis (North Side),1",4,7,36,23
2023-08-17T19:00:00-05:00,"Bloomington & Willis (North Side),1",5,10,41,22
2023-08-12T19:00:00-05:00,"Bloomington & Willis (SW Corner),3",2,2,14,18
2023-08-13T19:00:00-05:00,"Bloomington & Willis (SW Corner),3",2,3,17,22
2023-08-14T19:00:00-05:00,"Bloomington & Willis (SW Corner),3",8,11,39,22
2023-08-15T19:00:00-05:00,"Bloomington & Willis (SW Corner),3",6,6,37,22
2023-08-16T19:00:00-05:00,"Bloomington & Willis (SW Corner),3",1,3,30,22
2023-08-17T19:00:00-05:00,"Bloomington & Willis (SW Corner),3",12,2,37,22
2023-08-12T19:00:00-05:00,"Bloomington at Pioneer Plaza,1",20,12,11,33
2023-08-13T19:00:00-05:00,"Bloomington at Pioneer Plaza,1",36,5,18,28
2023-08-14T19:00:00-05:00,"Bloomington at Pioneer Plaza,1",33,4,40,28
2023-08-15T19:00:00-05:00,"Bloomington at Pioneer Plaza,1",23,3,35,28
2023-08-16T19:00:00-05:00,"Bloomington at Pioneer Plaza,1",27,6,31,28
2023-08-17T19:00:00-05:00,"Bloomington at Pioneer Plaza,1",36,4,38,28
2023-08-13T19:00:00-05:00,"Bluegrass & Boca Vista (SE Corner),2",0,1,13,22
2023-08-14T19:00:00-05:00,"Bluegrass & Boca Vista (SE Corner),2",3,11,53,23
2023-08-15T19:00:00-05:00,"Bluegrass & Boca Vista (SE Corner),2",6,13,45,22
2023-08-16T19:00:00-05:00,"Bluegrass & Boca Vista (SE Corner),2",4,4,39,22
2023-08-17T19:00:00-05:00,"Bluegrass & Boca Vista (SE Corner),2",6,10,49,22
2023-08-13T19:00:00-05:00,"Bluegrass & Boulder Ridge (SE Corner),2",3,8,10,22
2023-08-14T19:00:00-05:00,"Bluegrass & Boulder Ridge (SE Corner),2",16,29,41,23
2023-08-15T19:00:00-05:00,"Bluegrass & Boulder Ridge (SE Corner),2",26,27,61,22
2023-08-16T19:00:00-05:00,"Bluegrass & Boulder Ridge (SE Corner),2",26,33,52,22
2023-08-17T19:00:00-05:00,"Bluegrass & Boulder Ridge (SE Corner),2",11,23,60,22
2023-08-13T19:00:00-05:00,"Bluegrass & Summersage (NW Corner),4",0,1,9,18
2023-08-14T19:00:00-05:00,"Bluegrass & Summersage (NW Corner),4",1,11,34,18
2023-08-15T19:00:00-05:00,"Bluegrass & Summersage (NW Corner),4",2,8,28,19
2023-08-16T19:00:00-05:00,"Bluegrass & Summersage (NW Corner),4",2,6,23,18
2023-08-17T19:00:00-05:00,"Bluegrass & Summersage (NW Corner),4",1,5,25,19
2023-08-13T19:00:00-05:00,"Bluegrass & Summersage (SW Corner),3",0,0,6,2
2023-08-14T19:00:00-05:00,"Bluegrass & Summersage (SW Corner),3",3,1,27,3
2023-08-15T19:00:00-05:00,"Bluegrass & Summersage (SW Corner),3",4,0,40,3
2023-08-16T19:00:00-05:00,"Bluegrass & Summersage (SW Corner),3",4,1,35,3
2023-08-17T19:00:00-05:00,"Bluegrass & Summersage (SW Corner),3",1,1,43,3
2023-08-13T19:00:00-05:00,"Boardwalk & Interstate (NW Corner),4",0,0,3,10
2023-08-14T19:00:00-05:00,"Boardwalk & Interstate (NW Corner),4",0,0,1,10
2023-08-15T19:00:00-05:00,"Boardwalk & Interstate (NW Corner),4",2,0,2,9
2023-08-16T19:00:00-05:00,"Boardwalk & Interstate (NW Corner),4",0,0,1,10
2023-08-13T19:00:00-05:00,"Boardwalk & Interstate (SE Corner),2",1,0,2,4
2023-08-14T19:00:00-05:00,"Boardwalk & Interstate (SE Corner),2",4,0,6,5
2023-08-15T19:00:00-05:00,"Boardwalk & Interstate (SE Corner),2",3,4,6,5
2023-08-16T19:00:00-05:00,"Boardwalk & Interstate (SE Corner),2",3,5,5,5
2023-08-12T19:00:00-05:00,"Boardwalk & Interstate (SW Far Side),7",0,0,12,18
2023-08-13T19:00:00-05:00,"Boardwalk & Interstate (SW Far Side),7",0,0,8,9
2023-08-14T19:00:00-05:00,"Boardwalk & Interstate (SW Far Side),7",1,0,10,9
2023-08-15T19:00:00-05:00,"Boardwalk & Interstate (SW Far Side),7",1,0,7,9
2023-08-16T19:00:00-05:00,"Boardwalk & Interstate (SW Far Side),7",1,0,10,9
2023-08-17T19:00:00-05:00,"Boardwalk & Interstate (SW Far Side),7",0,0,7,9
2023-08-12T19:00:00-05:00,"Boardwalk & Meijer Dr. (SE Corner),2",1,3,25,32
2023-08-13T19:00:00-05:00,"Boardwalk & Meijer Dr. (SE Corner),2",1,13,15,50
2023-08-14T19:00:00-05:00,"Boardwalk & Meijer Dr. (SE Corner),2",1,13,21,52
2023-08-15T19:00:00-05:00,"Boardwalk & Meijer Dr. (SE Corner),2",0,8,23,51
2023-08-16T19:00:00-05:00,"Boardwalk & Meijer Dr. (SE Corner),2",1,5,21,53
2023-08-17T19:00:00-05:00,"Boardwalk & Meijer Dr. (SE Corner),2",0,8,20,57
2023-08-12T19:00:00-05:00,"Boardwalk & Meijer Dr. (West Side),4",3,0,13,18
2023-08-13T19:00:00-05:00,"Boardwalk & Meijer Dr. (West Side),4",4,4,8,21
2023-08-14T19:00:00-05:00,"Boardwalk & Meijer Dr. (West Side),4",1,0,10,20
2023-08-15T19:00:00-05:00,"Boardwalk & Meijer Dr. (West Side),4",1,0,7,20
2023-08-16T19:00:00-05:00,"Boardwalk & Meijer Dr. (West Side),4",9,3,10,21
2023-08-17T19:00:00-05:00,"Boardwalk & Meijer Dr. (West Side),4",6,0,7,20
2023-08-12T19:00:00-05:00,"Boardwalk & Town Center (NE Corner),1",0,3,25,14
2023-08-13T19:00:00-05:00,"Boardwalk & Town Center (NE Corner),1",3,7,15,29
2023-08-14T19:00:00-05:00,"Boardwalk & Town Center (NE Corner),1",2,3,21,29
2023-08-15T19:00:00-05:00,"Boardwalk & Town Center (NE Corner),1",5,7,23,28
2023-08-16T19:00:00-05:00,"Boardwalk & Town Center (NE Corner),1",0,9,22,30
2023-08-17T19:00:00-05:00,"Boardwalk & Town Center (NE Corner),1",3,4,21,36
2023-08-12T19:00:00-05:00,"Boardwalk & Town Center (SE Corner),2",2,5,14,18
2023-08-13T19:00:00-05:00,"Boardwalk & Town Center (SE Corner),2",0,7,10,23
2023-08-14T19:00:00-05:00,"Boardwalk & Town Center (SE Corner),2",0,7,11,24
2023-08-15T19:00:00-05:00,"Boardwalk & Town Center (SE Corner),2",2,17,18,24
2023-08-16T19:00:00-05:00,"Boardwalk & Town Center (SE Corner),2",1,11,9,24
2023-08-17T19:00:00-05:00,"Boardwalk & Town Center (SE Corner),2",1,11,16,22
2023-08-13T19:00:00-05:00,"Boardwalk & Town Center (SW Far Side),7",0,0,0,1
2023-08-14T19:00:00-05:00,"Boardwalk & Town Center (SW Far Side),7",0,0,10,2
2023-08-15T19:00:00-05:00,"Boardwalk & Town Center (SW Far Side),7",0,0,10,1
2023-08-16T19:00:00-05:00,"Boardwalk & Town Center (SW Far Side),7",0,0,0,1
2023-08-17T19:00:00-05:00,"Boardwalk & Town Center (SW Far Side),7",0,0,8,2
2023-08-12T19:00:00-05:00,"Boardwalk & Town Center (West Side),4",4,0,13,18
2023-08-13T19:00:00-05:00,"Boardwalk & Town Center (West Side),4",2,0,8,20
2023-08-14T19:00:00-05:00,"Boardwalk & Town Center (West Side),4",6,0,10,20
2023-08-15T19:00:00-05:00,"Boardwalk & Town Center (West Side),4",2,2,7,20
2023-08-16T19:00:00-05:00,"Boardwalk & Town Center (West Side),4",9,1,10,20
2023-08-17T19:00:00-05:00,"Boardwalk & Town Center (West Side),4",2,0,7,20
2023-08-14T19:00:00-05:00,"Bonnie Blair & Amy (NE Corner),1",0,0,16,2
2023-08-15T19:00:00-05:00,"Bonnie Blair & Amy (NE Corner),1",0,0,18,1
2023-08-16T19:00:00-05:00,"Bonnie Blair & Amy (NE Corner),1",0,0,19,1
2023-08-17T19:00:00-05:00,"Bonnie Blair & Amy (NE Corner),1",0,0,18,2
